"","X","LUCAS_LC","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","SRTM","TimeScan.NDBImax","TimeScan.NDBImin","TimeScan.NDBIavg","TimeScan.NDBIsd","TimeScan.NDBIslope","TimeScan.mNDWImax","TimeScan.mNDWImin","TimeScan.mNDWIavg","TimeScan.mNDWIsd","TimeScan.mNDWIslope","TimeScan.NDVImax","TimeScan.NDVImin","TimeScan.NDVIavg","TimeScan.NDVIsd","TimeScan.NDVIslope","GUF","L8.evi","L8.msavi","L8.ndmi","L8.ndvi","L8.savi","L7.evi","L7.msavi","L7.ndmi","L7.ndvi","L7.savi","MOD.evi","MOD.ndvi","x","y","LCname"
"611",611,3,0.00827142968773842,0.01922975666821,0.00858753453940153,0.0383014604449272,0.175702020525932,0.227596014738083,0.223065167665482,0.244981825351715,0.0945682525634766,0.0383541435003281,374.634216308594,-0.623864233493805,-0.85243809223175,-0.77408754825592,0.0720449388027191,0.0540854558348656,0.784962356090546,0.513675630092621,0.612391710281372,0.0812292769551277,0.0812154039740562,0.734741032123566,0.172755941748619,0.496957361698151,0.229131102561951,0.204032301902771,NA,0.694750010967255,0.702966690063477,0.44207501411438,0.922677755355835,0.634169459342957,0.581905543804169,0.534569442272186,0.385902792215347,0.87324446439743,0.524452805519104,0.246161967515945,0.450010389089584,611315,5533945,"broadleaf_woodland"
"612",612,3,0.00516305770725012,0.0152784362435341,0.00563721638172865,0.0299246609210968,0.114799007773399,0.151467263698578,0.169643327593803,0.162952423095703,0.0642748028039932,0.0256572365760803,365.923980712891,-0.664278447628021,-0.832782804965973,-0.776367664337158,0.0554884597659111,0.0478568412363529,0.745486676692963,0.545269191265106,0.617513716220856,0.0591410845518112,0.0655537098646164,0.699752449989319,0.271450191736221,0.491723150014877,0.178031414747238,0.172239571809769,NA,0.601758360862732,0.597350001335144,0.407316654920578,0.887666642665863,0.567266643047333,0.552416682243347,0.511008322238922,0.465175002813339,0.89415830373764,0.507058322429657,0.345386296510696,0.52832043170929,610075,5530065,"broadleaf_woodland"
"613",613,3,0.00526842614635825,0.0188082810491323,0.00658553279936314,0.0371950902044773,0.162320211529732,0.210631683468819,0.227859437465668,0.236605033278465,0.0918286740779877,0.0361940898001194,417.354125976562,-0.592515528202057,-0.837967157363892,-0.754803538322449,0.0887812972068787,0.0684724673628807,0.788553655147552,0.531373977661133,0.608156502246857,0.0657618716359138,0.0647593215107918,0.7205770611763,0.0354389101266861,0.474938273429871,0.248071998357773,0.198098063468933,NA,0.615774989128113,0.611516654491425,0.420483320951462,0.904066681861877,0.575699985027313,0.479733347892761,0.431475013494492,0.372091680765152,0.908433318138123,0.449499994516373,0.289076209068298,0.438968360424042,610965,5529625,"broadleaf_woodland"
"614",614,3,0.00642747990787029,0.0187555979937315,0.00642747990787029,0.0364048257470131,0.155155152082443,0.203150525689125,0.208155527710915,0.214741051197052,0.0879827216267586,0.0361940898001194,416.536804199219,-0.567152380943298,-0.826782524585724,-0.719052135944366,0.107433669269085,0.0901566445827484,0.677600502967834,0.462911188602448,0.53257167339325,0.0572759285569191,0.0447483919560909,0.748715460300446,0.184704259037971,0.469202607870102,0.241639763116837,0.225838348269463,NA,0.719633340835571,0.726199984550476,0.433699995279312,0.916999995708466,0.65170830488205,0.641125023365021,0.596591651439667,0.383549988269806,0.895133316516876,0.566583335399628,0.273038148880005,0.411188572645187,612035,5531535,"broadleaf_woodland"
"615",615,3,0.00758653413504362,0.0186502300202847,0.00674358569085598,0.0315578728914261,0.152626305818558,0.181233868002892,0.218376263976097,0.211738049983978,0.0742848142981529,0.0311363991349936,393.698547363281,-0.635278761386871,-0.851553022861481,-0.782745361328125,0.0679557621479034,0.0749667063355446,0.879107415676117,0.553151428699493,0.665337860584259,0.0962138846516609,0.117494747042656,0.731478095054626,0.0540087893605232,0.430306822061539,0.242004662752151,0.229144096374512,NA,0.565608322620392,0.550549983978271,0.464952766895294,0.884955585002899,0.534322202205658,0.518952786922455,0.481177777051926,0.432461112737656,0.8895583152771,0.486313879489899,0.316829741001129,0.410191863775253,610535,5531015,"broadleaf_woodland"
"616",616,3,0.0112217478454113,0.01922975666821,0.0159633308649063,0.0308729782700539,0.0953058302402496,0.111427217721939,0.1214899122715,0.129392549395561,0.0695432275533676,0.0312417689710855,396.926940917969,-0.677705645561218,-0.838575661182404,-0.774568378925323,0.0547991506755352,0.0462744049727917,0.729108572006226,0.576419711112976,0.638477981090546,0.0448453202843666,0.0515174604952335,0.64935314655304,0.28693950176239,0.46812379360199,0.151479989290237,0.148168548941612,NA,0.539749979972839,0.523975014686584,0.401874989271164,0.875074982643127,0.516749978065491,0.516300022602081,0.470324993133545,0.378675013780594,0.853725016117096,0.478024989366531,0.301022112369537,0.472209185361862,607695,5533935,"broadleaf_woodland"
"617",617,3,0.00532111059874296,0.0190717037767172,0.00753384968265891,0.0342974551022053,0.131078451871872,0.17333123087883,0.18170802295208,0.188609659671783,0.0859280303120613,0.0353511422872543,366.856170654297,-0.558764576911926,-0.813164591789246,-0.727230608463287,0.0925374031066895,0.0672255903482437,0.75677216053009,0.469989031553268,0.589446067810059,0.0793283209204674,0.0838072225451469,0.697696268558502,0.0276026129722595,0.428540080785751,0.231401100754738,0.229768663644791,NA,0.596875011920929,0.59297502040863,0.370050013065338,0.887350022792816,0.564400017261505,0.555450022220612,0.511075019836426,0.350924998521805,0.86760002374649,0.507825016975403,0.246975168585777,0.424661755561829,610425,5535015,"broadleaf_woodland"
"618",618,3,0.00790263991802931,0.019124386832118,0.00690163858234882,0.0398293025791645,0.162583634257317,0.203150525689125,0.218218222260475,0.216532319784164,0.0906696170568466,0.0368263013660908,354.59814453125,-0.68274974822998,-0.844462692737579,-0.792611718177795,0.0516511723399162,0.0414327532052994,0.941488206386566,0.554025173187256,0.667755663394928,0.113665997982025,0.102013252675533,0.721737563610077,-0.217992678284645,0.438319951295853,0.299604833126068,0.266999274492264,NA,0.625966668128967,0.623475015163422,0.437166661024094,0.918008327484131,0.582616686820984,0.503516674041748,0.447216659784317,0.405400007963181,0.875141680240631,0.461508333683014,0.241301596164703,0.45273295044899,611125,5533905,"broadleaf_woodland"
"619",619,3,0.00763921812176704,0.0160160157829523,0.00663821725174785,0.0334018245339394,0.152626305818558,0.200358256697655,0.214161530137062,0.218745067715645,0.0830830857157707,0.0311363991349936,401.586883544922,-0.565703988075256,-0.872141420841217,-0.755074024200439,0.103047527372837,0.0727888867259026,0.854408264160156,0.514620661735535,0.623672425746918,0.0967187359929085,0.106678523123264,0.731315076351166,-0.0595054961740971,0.436492800712585,0.267767190933228,0.25019896030426,NA,0.666880548000336,0.673505544662476,0.44752499461174,0.921474993228912,0.614911139011383,0.604327797889709,0.55774998664856,0.402458339929581,0.8975750207901,0.539775013923645,0.217998206615448,0.423369526863098,611995,5534275,"broadleaf_woodland"
"620",620,3,0.00584795325994492,0.0156999099999666,0.00611137459054589,0.0336652435362339,0.152362883090973,0.191454619169235,0.215900108218193,0.212686374783516,0.0858226642012596,0.034508191049099,455.295257568359,-0.54910808801651,-0.820217669010162,-0.716951191425323,0.100870847702026,0.0805871039628983,0.666026592254639,0.476777195930481,0.541183114051819,0.0598069690167904,0.0676471889019012,0.74896627664566,0.181686371564865,0.461644977331161,0.230027541518211,0.22956620156765,NA,0.705141663551331,0.714725017547607,0.426674991846085,0.914366662502289,0.644675016403198,0.630891680717468,0.599941670894623,0.346441656351089,0.887141644954681,0.568891644477844,0.309399992227554,0.432000011205673,609015,5534645,"broadleaf_woodland"
"621",621,3,0.00832411367446184,0.0188082810491323,0.00842948257923126,0.0299773458391428,0.141404569149017,0.179231867194176,0.182761713862419,0.191138505935669,0.0748643353581429,0.0308202933520079,415.771209716797,-0.684653580188751,-0.870673477649689,-0.798118948936462,0.0518222227692604,0.040166299790144,0.968378722667694,0.621628403663635,0.729484677314758,0.111547842621803,0.0927922576665878,0.676629245281219,-0.399525135755539,0.329102486371994,0.336696028709412,0.255645334720612,NA,0.517069458961487,0.497474998235703,0.432799994945526,0.891402781009674,0.497833341360092,0.408699989318848,0.350830554962158,0.318399995565414,0.757663905620575,0.382194429636002,0.140417218208313,0.423481017351151,612785,5536145,"broadleaf_woodland"
"622",622,3,0.00532111059874296,0.0134344873949885,0.00753384968265891,0.0268162898719311,0.124545596539974,0.154891729354858,0.152257516980171,0.172066807746887,0.0740213915705681,0.0306095574051142,373.488403320312,-0.624962568283081,-0.836881279945374,-0.752011895179749,0.0707061365246773,0.0554568618535995,0.699839055538177,0.522922337055206,0.605142951011658,0.0453289449214935,0.0524697974324226,0.675235450267792,0.229862034320831,0.448908358812332,0.167831137776375,0.150034621357918,NA,0.597719430923462,0.589749991893768,0.398591667413712,0.877919435501099,0.562674999237061,0.535602748394012,0.46560001373291,0.396661102771759,0.823099970817566,0.474150002002716,0.168632283806801,0.355214715003967,616315,5527565,"broadleaf_woodland"
"623",623,3,0.00732311280444264,0.0197565983980894,0.00705969147384167,0.0415678843855858,0.133818030357361,0.164796382188797,0.184131503105164,0.184289559721947,0.0855065584182739,0.0383014604449272,380.065490722656,-0.593360185623169,-0.845291376113892,-0.742935180664062,0.0914906486868858,0.070634126663208,0.776797533035278,0.540200233459473,0.608676850795746,0.0684904232621193,0.0782348141074181,0.714513838291168,0.0754829943180084,0.453584641218185,0.238485991954803,0.197769269347191,NA,0.622425019741058,0.621202766895294,0.400886118412018,0.904266655445099,0.582347214221954,0.532591640949249,0.477233320474625,0.377272218465805,0.854700028896332,0.483383327722549,0.255100011825562,0.478700011968613,610535,5533745,"broadleaf_woodland"
"624",624,3,0.00547916349023581,0.0170170161873102,0.00658553279936314,0.032769612967968,0.141457244753838,0.184711024165154,0.199146509170532,0.210420951247215,0.0852958187460899,0.0342447720468044,364.419860839844,-0.576752603054047,-0.826357305049896,-0.74090975522995,0.0898625180125237,0.0683218091726303,0.801563560962677,0.519140362739563,0.600514113903046,0.0725351870059967,0.0671348795294762,0.703354775905609,-0.00432087667286396,0.456742167472839,0.249422803521156,0.210603207349777,NA,0.610733330249786,0.60438334941864,0.403461098670959,0.896702766418457,0.571563899517059,0.499024987220764,0.455924987792969,0.345027774572372,0.85729444026947,0.467691659927368,0.331931203603745,0.480737835168839,609845,5528245,"broadleaf_woodland"
"625",625,3,0.00663821725174785,0.0209156516939402,0.00711237546056509,0.0333491377532482,0.148833036422729,0.191033139824867,0.223750069737434,0.195300564169884,0.0821874514222145,0.0325061902403831,339.768798828125,-0.618987202644348,-0.844996631145477,-0.78030389547348,0.0716293230652809,0.0537350848317146,0.826741635799408,0.554789185523987,0.636913776397705,0.0693389400839806,0.0699417069554329,0.712764739990234,0.12368106096983,0.48112553358078,0.211204811930656,0.191355258226395,NA,0.670650005340576,0.671483337879181,0.421777784824371,0.908758342266083,0.615602791309357,0.608761131763458,0.555275022983551,0.391697227954865,0.878872215747833,0.538777768611908,0.263340890407562,0.450579673051834,610945,5535155,"broadleaf_woodland"
"626",626,3,0.00563721638172865,0.014382803812623,0.00526842614635825,0.030662240460515,0.156893730163574,0.203782737255096,0.216110840439796,0.220062166452408,0.0799747109413147,0.0314525067806244,432.600158691406,-0.555461168289185,-0.833981275558472,-0.748800158500671,0.103538356721401,0.0730029568076134,0.70415073633194,0.431819975376129,0.545653104782104,0.0660725757479668,0.0499313622713089,0.759553849697113,0.179534748196602,0.511599719524384,0.241759300231934,0.174634099006653,NA,0.761133313179016,0.771000027656555,0.46297499537468,0.928416669368744,0.680350005626678,0.65072500705719,0.613583326339722,0.38354167342186,0.88988333940506,0.578249990940094,0.319116950035095,0.548441588878632,607825,5530935,"broadleaf_woodland"
"627",627,3,0.00495232082903385,0.0142774349078536,0.00621674302965403,0.0244981832802296,0.0970970988273621,0.11875032633543,0.131816029548645,0.138770341873169,0.0603234805166721,0.0261840783059597,385.199432373047,-0.660130858421326,-0.828078091144562,-0.771375000476837,0.0605554543435574,0.0481130294501781,0.810376346111298,0.585103094577789,0.657557129859924,0.0694685652852058,0.0763641595840454,0.677694916725159,0.147677525877953,0.434815168380737,0.200421735644341,0.17664261162281,NA,0.541933357715607,0.525008320808411,0.402183324098587,0.882883310317993,0.517608344554901,0.458783328533173,0.408300012350082,0.349400013685226,0.837633311748505,0.430958330631256,0.323399990797043,0.457500010728836,609255,5534215,"broadleaf_woodland"
"628",628,3,0.00727042835205793,0.016332121565938,0.00821874476969242,0.0313998199999332,0.136294186115265,0.173173174262047,0.173225864768028,0.189294561743736,0.0838206633925438,0.0355091951787472,381.142059326172,-0.556510269641876,-0.823269248008728,-0.754188477993011,0.0957782045006752,0.0669792965054512,0.774865925312042,0.522195994853973,0.608762621879578,0.0618742369115353,0.0614429078996181,0.699697136878967,0.0890341997146606,0.477346420288086,0.237992495298386,0.204482689499855,NA,0.608366668224335,0.60785835981369,0.418966680765152,0.90408331155777,0.573366641998291,0.468250006437302,0.318250000476837,0.104800000786781,0.425308346748352,0.333141654729843,0.310056865215302,0.532257080078125,615555,5535025,"broadleaf_woodland"
"629",629,3,0.00669090123847127,0.0159633308649063,0.00626942748203874,0.0346662439405918,0.133080452680588,0.166218847036362,0.167114481329918,0.179389908909798,0.0844528749585152,0.0389863550662994,465.063232421875,-0.588225841522217,-0.822386384010315,-0.73903214931488,0.0895140767097473,0.0707888677716255,0.822858095169067,0.533355236053467,0.616969704627991,0.0882093980908394,0.0643843039870262,0.711732566356659,0.0287957731634378,0.405723392963409,0.261990696191788,0.244234949350357,NA,0.627577781677246,0.627902805805206,0.419547230005264,0.909174978733063,0.58629447221756,0.510461091995239,0.474005550146103,0.36515000462532,0.885008335113525,0.480922222137451,0.248383343219757,0.386069893836975,612725,5532505,"broadleaf_woodland"
"630",630,3,0.00690163858234882,0.0183868072926998,0.00711237546056509,0.0342447720468044,0.130867704749107,0.175965443253517,0.187503293156624,0.178546965122223,0.070386178791523,0.0294505022466183,421.158935546875,-0.667613685131073,-0.833251714706421,-0.789884567260742,0.0502026714384556,0.0413747765123844,0.809155106544495,0.566742956638336,0.647840261459351,0.0669849067926407,0.0720099583268166,0.71281772851944,0.223163679242134,0.485588401556015,0.189417079091072,0.187975913286209,NA,0.576866686344147,0.5692999958992,0.443333327770233,0.906024992465973,0.546925008296967,0.48225000500679,0.437558323144913,0.378949999809265,0.878391683101654,0.453358322381973,0.215037360787392,0.373682647943497,611275,5532945,"broadleaf_woodland"
"631",631,3,0.00626942748203874,0.0107475901022553,0.00495232082903385,0.0275538694113493,0.12596806883812,0.159527942538261,0.14382803440094,0.176492288708687,0.072862334549427,0.0294505022466183,417.284790039062,-0.573652803897858,-0.830787837505341,-0.749529004096985,0.0891989693045616,0.0636307895183563,0.780920326709747,0.53556764125824,0.608133435249329,0.0667563453316689,0.0698121190071106,0.721853494644165,0.0543179884552956,0.458035826683044,0.234762832522392,0.205233782529831,NA,0.617033362388611,0.614350020885468,0.40957498550415,0.907241642475128,0.577458322048187,0.541641652584076,0.499224990606308,0.369599997997284,0.868508338928223,0.499116659164429,0.350799381732941,0.498928964138031,610615,5534685,"broadleaf_woodland"
"632",632,3,0.00732311280444264,0.0197039153426886,0.00895632430911064,0.0365101955831051,0.160054787993431,0.200937777757645,0.209841415286064,0.215478643774986,0.089563250541687,0.0374585129320621,462.695861816406,-0.582548916339874,-0.826471626758575,-0.747688353061676,0.0832802355289459,0.0556677170097828,0.86102706193924,0.527896881103516,0.626642346382141,0.0965142250061035,0.103160127997398,0.713158547878265,-0.136942356824875,0.401149451732635,0.271687209606171,0.277511060237885,NA,0.597852766513824,0.588844418525696,0.366830557584763,0.897552788257599,0.560941696166992,0.52834165096283,0.485266655683517,0.379049986600876,0.880855560302734,0.489372223615646,0.217232793569565,0.471968591213226,612505,5534125,"broadleaf_woodland"
"633",633,3,0.00684895412996411,0.0164901744574308,0.00637479592114687,0.0308729782700539,0.151414573192596,0.190137505531311,0.232232227921486,0.213055163621902,0.0852431356906891,0.0334545075893402,350.510406494141,-0.594598412513733,-0.858603060245514,-0.771043241024017,0.0806847289204597,0.0521616041660309,0.962866544723511,0.556737005710602,0.658744513988495,0.109322883188725,0.111859895288944,0.708054006099701,-0.382474452257156,0.392720878124237,0.320980042219162,0.303482949733734,NA,0.620591640472412,0.616983354091644,0.43824166059494,0.913041651248932,0.578716695308685,0.553616642951965,0.496458321809769,0.382066667079926,0.87241667509079,0.497183322906494,0.256199985742569,0.44539999961853,611355,5535035,"broadleaf_woodland"
"634",634,3,0.00579526880756021,0.0173858068883419,0.00616405857726932,0.0337706133723259,0.137822031974792,0.185501292347908,0.190875083208084,0.199251890182495,0.0827142968773842,0.032664243131876,451.730590820312,-0.562012612819672,-0.838829040527344,-0.740631818771362,0.102445863187313,0.0747742727398872,0.731267929077148,0.469845294952393,0.567446053028107,0.0680597424507141,0.0590775310993195,0.744982421398163,0.0926313698291779,0.474115669727325,0.239007234573364,0.185977846384048,NA,0.680480539798737,0.684641659259796,0.430766671895981,0.917486131191254,0.622902750968933,0.670650005340576,0.641152799129486,0.397749990224838,0.917430579662323,0.594191670417786,0.29543724656105,0.447535067796707,608735,5531905,"broadleaf_woodland"
"635",635,3,0.00663821725174785,0.0136452242732048,0.00700700702145696,0.0276065543293953,0.119119122624397,0.137505933642387,0.144987091422081,0.150624305009842,0.0627996399998665,0.0262894481420517,393.896240234375,-0.585979342460632,-0.801562309265137,-0.701417744159698,0.0667296722531319,0.0763669908046722,0.685510635375977,0.461826354265213,0.554944932460785,0.0569736734032631,0.058040875941515,0.620255172252655,0.167409688234329,0.392448842525482,0.146161496639252,0.174942284822464,NA,0.527519464492798,0.514100015163422,0.307786107063293,0.808591663837433,0.508877754211426,0.438188880681992,0.401230543851852,0.208969444036484,0.724280536174774,0.420377790927887,0.248423501849174,0.322851628065109,615715,5529065,"broadleaf_woodland"
"636",636,3,0.00705969147384167,0.0149623304605484,0.00737579679116607,0.0294505022466183,0.127232491970062,0.167009115219116,0.168958425521851,0.178125500679016,0.0754965469241142,0.0295558720827103,403.266326904297,-0.562895596027374,-0.812974691390991,-0.737318217754364,0.0927238911390305,0.0612049028277397,0.782721698284149,0.469469487667084,0.601329207420349,0.0804604142904282,0.0909393280744553,0.671001076698303,0.121882483363152,0.419832944869995,0.213121429085732,0.187116086483002,NA,0.581700026988983,0.57444167137146,0.400424987077713,0.889283359050751,0.55150830745697,0.561483323574066,0.524174988269806,0.360658347606659,0.887308359146118,0.51690000295639,0.265264123678207,0.474320143461227,608145,5533195,"broadleaf_woodland"
"637",637,3,0.00595332169905305,0.013487171381712,0.00626942748203874,0.028765607625246,0.142668977379799,0.182709023356438,0.201622679829597,0.20789210498333,0.0834518745541573,0.0338232964277267,427.197662353516,-0.588766038417816,-0.830115973949432,-0.749879837036133,0.0864203050732613,0.0657434314489365,0.771759629249573,0.460466831922531,0.575080752372742,0.0727209076285362,0.0638089999556541,0.732090473175049,0.151601806282997,0.473635941743851,0.218471705913544,0.192342907190323,NA,0.718705534934998,0.721475005149841,0.432663887739182,0.920125007629395,0.647652804851532,0.656419456005096,0.631686091423035,0.38726943731308,0.891213893890381,0.590711116790771,0.340615034103394,0.561418294906616,607435,5529445,"broadleaf_woodland"
"638",638,3,0.00721774389967322,0.0158052798360586,0.00653284881263971,0.0373531430959702,0.171381905674934,0.222169533371925,0.238290920853615,0.249986827373505,0.0845582410693169,0.0340340323746204,392.078857421875,-0.619897067546844,-0.851439893245697,-0.782107353210449,0.0754350796341896,0.0550471879541874,0.818131983280182,0.530870199203491,0.625691533088684,0.0832794681191444,0.0808840021491051,0.738499104976654,0.109953626990318,0.500954687595367,0.233596339821815,0.19084769487381,NA,0.707308351993561,0.711441695690155,0.462783336639404,0.922399997711182,0.640641689300537,0.519325017929077,0.473633319139481,0.311216652393341,0.863608360290527,0.480800002813339,0.323427826166153,0.555324673652649,608115,5531075,"broadleaf_woodland"
"639",639,3,0.00679627014324069,0.0178599655628204,0.00790263991802931,0.0317686125636101,0.121595278382301,0.160739690065384,0.166060790419579,0.16611348092556,0.0737052857875824,0.0316105596721172,471.524841308594,-0.647931814193726,-0.828693687915802,-0.762440800666809,0.0655956864356995,0.0435647591948509,0.816793084144592,0.560575187206268,0.631447672843933,0.0677005127072334,0.0555614978075027,0.67970860004425,0.16145059466362,0.444339424371719,0.216354504227638,0.160700067877769,NA,0.591030538082123,0.579369425773621,0.392574995756149,0.896125018596649,0.554608345031738,0.487469434738159,0.439147233963013,0.390322208404541,0.85801112651825,0.455138891935349,0.285971015691757,0.524334609508514,606965,5532875,"broadleaf_woodland"
"640",640,3,0.00611137459054589,0.0135398553684354,0.00700700702145696,0.0299773458391428,0.130709663033485,0.169116482138634,0.168536961078644,0.194510295987129,0.0793424993753433,0.0319266617298126,416.802062988281,-0.572470128536224,-0.839977741241455,-0.759224832057953,0.101145647466183,0.0802040696144104,0.754165649414062,0.509403467178345,0.584526240825653,0.0592130646109581,0.0525752641260624,0.736450374126434,0.135888665914536,0.50196385383606,0.255140900611877,0.232372999191284,NA,0.663633346557617,0.669974982738495,0.455508321523666,0.919158339500427,0.612966656684875,0.457675009965897,0.295358330011368,0.0876583307981491,0.379691660404205,0.308608323335648,0.253221899271011,0.497680336236954,616225,5534265,"broadleaf_woodland"
"641",641,3,0.00711237546056509,0.0169643331319094,0.00669090123847127,0.0330330319702625,0.141193822026253,0.184763714671135,0.197249874472618,0.202570989727974,0.0781834498047829,0.029871977865696,379.358795166016,-0.549328565597534,-0.839426040649414,-0.748992204666138,0.105528563261032,0.0566392205655575,0.833474516868591,0.435499310493469,0.570568859577179,0.0933784022927284,0.08197982609272,0.75680536031723,-0.0552238598465919,0.48307728767395,0.254497975111008,0.238601446151733,NA,0.721861124038696,0.733827769756317,0.452258318662643,0.923088908195496,0.655158340930939,0.681688904762268,0.644177794456482,0.404002785682678,0.877227783203125,0.601036131381989,0.34077650308609,0.501356661319733,611365,5534665,"broadleaf_woodland"
"642",642,3,0.00479426793754101,0.0148569624871016,0.00558453192934394,0.0300827138125896,0.134397551417351,0.171381905674934,0.171961441636086,0.189926773309708,0.0751277580857277,0.0288709755986929,385.430603027344,-0.54213672876358,-0.842807054519653,-0.744667947292328,0.108566515147686,0.0611953921616077,0.820420384407043,0.429345995187759,0.565636217594147,0.0906443148851395,0.0795688182115555,0.756180584430695,-0.0508323609828949,0.477770507335663,0.255326896905899,0.23860102891922,NA,0.72386109828949,0.736999988555908,0.464069455862045,0.924077749252319,0.657063901424408,0.676925003528595,0.642902791500092,0.408097207546234,0.887102782726288,0.598919451236725,0.329032123088837,0.493586480617523,611375,5534695,"broadleaf_woodland"
"643",643,3,0.00616405857726932,0.016332121565938,0.00684895412996411,0.030714925378561,0.114324852824211,0.147884726524353,0.154575631022453,0.155365899205208,0.0666982755064964,0.0282387658953667,390.667694091797,-0.66961395740509,-0.828797936439514,-0.775152444839478,0.0548196248710155,0.0390892662107944,0.802421927452087,0.571625173091888,0.645561695098877,0.0594660341739655,0.0588104762136936,0.691035687923431,0.0520021505653858,0.446502864360809,0.20057986676693,0.157172694802284,NA,0.583750009536743,0.573300004005432,0.437333345413208,0.89499169588089,0.550266683101654,0.505916655063629,0.454791665077209,0.385658323764801,0.856408357620239,0.466733336448669,0.220610976219177,0.292051762342453,615525,5528435,"broadleaf_woodland"
"644",644,3,0.014382803812623,0.0378273017704487,0.0144881727173924,0.0616932734847069,0.225857436656952,0.284073561429977,0.33723196387291,0.268320947885513,0.0954112038016319,0.0395131967961788,311.529449462891,-0.615651607513428,-0.845039546489716,-0.757400572299957,0.0729958191514015,0.0655137673020363,0.91429477930069,0.556515276432037,0.648596704006195,0.0976075530052185,0.0880995988845825,0.731932938098907,-0.25055468082428,0.395486265420914,0.297985792160034,0.286459922790527,NA,0.662211120128632,0.663152754306793,0.423925012350082,0.897394418716431,0.611527800559998,0.559919416904449,0.510591685771942,0.37978333234787,0.83109724521637,0.507163882255554,0.343346059322357,0.499214708805084,610765,5534195,"broadleaf_woodland"
"645",645,3,0.00616405857726932,0.0178599655628204,0.00663821725174785,0.0400400385260582,0.173489272594452,0.22238028049469,0.21126389503479,0.251672714948654,0.0965175703167915,0.0388283021748066,329.006866455078,-0.640800654888153,-0.828670799732208,-0.772505223751068,0.066194124519825,0.0444191172719002,0.833053112030029,0.528555154800415,0.624887049198151,0.0862476006150246,0.0894920527935028,0.718840062618256,0.0300907548516989,0.465256989002228,0.236584827303886,0.220470905303955,NA,0.675716638565063,0.685400009155273,0.430130541324615,0.919638872146606,0.623044431209564,0.581463873386383,0.518216669559479,0.37507501244545,0.850652754306793,0.51312780380249,0.188588351011276,0.506126463413239,612575,5535055,"broadleaf_woodland"
"646",646,3,0.00553184747695923,0.0138559611514211,0.00521574215963483,0.0272377636283636,0.141931399703026,0.183815389871597,0.209946796298027,0.199409931898117,0.0764975473284721,0.029766608029604,423.515960693359,-0.565593779087067,-0.834639012813568,-0.73537689447403,0.0975749865174294,0.0792095363140106,0.699944138526917,0.50647634267807,0.591213583946228,0.060654953122139,0.0687503069639206,0.736186385154724,0.135210275650024,0.448570936918259,0.219294622540474,0.226280942559242,NA,0.678991675376892,0.684516668319702,0.433716654777527,0.914650022983551,0.623399972915649,0.612458348274231,0.575566649436951,0.384608328342438,0.882658362388611,0.552833318710327,0.387424945831299,0.554369807243347,609215,5528235,"broadleaf_woodland"
"647",647,3,0.00468889949843287,0.0111690638586879,0.00389863550662994,0.0316105596721172,0.143195822834969,0.195405930280685,0.184184178709984,0.196828410029411,0.0826089233160019,0.0320847146213055,402.571136474609,-0.615840256214142,-0.827079236507416,-0.760094702243805,0.074613943696022,0.0568151883780956,0.779174149036407,0.543910264968872,0.606782972812653,0.0712638199329376,0.0723522305488586,0.733009934425354,0.0868525505065918,0.469474136829376,0.244176939129829,0.225552216172218,NA,0.664650022983551,0.668874979019165,0.432900011539459,0.921750009059906,0.611699998378754,0.518225014209747,0.470499992370605,0.347824990749359,0.871424973011017,0.478249996900558,0.17739999294281,0.384400010108948,610965,5533245,"broadleaf_woodland"
"648",648,3,0.00521574215963483,0.0157525949180126,0.00695432256907225,0.0344555079936981,0.129972070455551,0.168484270572662,0.178494289517403,0.172277539968491,0.0750750750303268,0.0309783462435007,424.169921875,-0.614730656147003,-0.826626181602478,-0.760862052440643,0.0721654891967773,0.0633123144507408,0.897691369056702,0.559752702713013,0.663324058055878,0.106033310294151,0.0868542715907097,0.727058053016663,-0.110430501401424,0.374514937400818,0.293015897274017,0.259125709533691,NA,0.273041665554047,0.235486105084419,0.555255532264709,0.839938879013062,0.282333344221115,0.427919447422028,0.387033343315125,0.391041666269302,0.858958303928375,0.41471666097641,0.192062467336655,0.240535691380501,612415,5530355,"broadleaf_woodland"
"649",649,3,0.00674358569085598,0.0151730682700872,0.00553184747695923,0.0315578728914261,0.126758337020874,0.16721984744072,0.172330230474472,0.182076811790466,0.0790263935923576,0.0315578728914261,414.336639404297,-0.583090126514435,-0.817793011665344,-0.72116893529892,0.0946717411279678,0.084748163819313,0.74754136800766,0.51212477684021,0.583983659744263,0.0760835409164429,0.0680000483989716,0.719114005565643,0.120548561215401,0.41565203666687,0.242703884840012,0.25250455737114,NA,0.651000022888184,0.653616666793823,0.405000001192093,0.911050021648407,0.603208363056183,0.597041666507721,0.560141682624817,0.367941677570343,0.911324977874756,0.541008353233337,0.196054175496101,0.231456100940704,613275,5530405,"broadleaf_woodland"
